7.783620043655259391e-01,5.132296080365575941e-01,4.084149230443958611e-01,1.058045059625217776e+00,1.532690105014477888e+00,7.888845154345709432e-01,7.888845154345709432e-01,-1.290000000000000036e+00
-1.822817827702944704e-01,4.288058886448535278e-01,4.084149230443958611e-01,-1.332461936275444181e+00,-8.992627624892703952e-01,-3.375896864932299013e-01,-3.375896864932299013e-01,-2.379999999999999893e+00
5.382010575815708853e-01,1.795613120138062624e-01,4.084149230443958611e-01,1.406607164530346399e+00,1.828550484838256107e+00,4.133931147919706062e-01,4.133931147919706062e-01,-9.509999999999999787e+00
-1.822817827702944704e-01,-4.325907100476871769e-01,4.084149230443958611e-01,-1.399397495342620014e-02,4.259217222265676006e-01,-4.314625366538799578e-01,-4.314625366538799578e-01,-6.500000000000000000e+00
-1.822817827702944704e-01,-3.204862041746692758e-01,-8.226093025469670694e-01,1.132344977561444921e+00,1.517695936468702822e+00,-5.597113601127969712e-02,-5.597113601127969712e-02,-2.640000000000000124e+00
2.980401107976157760e-01,-1.430413046054968516e-02,4.084149230443958611e-01,1.782899462148597458e-02,2.252794803826269621e-01,3.195202646313205497e-01,3.195202646313205497e-01,-5.179999999999999716e+00
-6.626036763382047168e-01,-7.377609564937382958e-01,4.084149230443958611e-01,5.630083942307134715e-01,-6.655360512831812736e-01,-6.192082369751801263e-01,-6.192082369751801263e-01,-3.299999999999999822e+00
-1.822817827702944704e-01,1.208122197536595444e+00,-8.226093025469670694e-01,-1.340623152472548263e+00,-1.144450904423126802e+00,3.790171414937037325e-02,3.790171414937037325e-02,2.700000000000000178e-01
5.787916401366063196e-02,7.063999887479246453e-01,4.084149230443958611e-01,2.158735769878415145e-01,1.613466733646077289e+00,-5.597113601127969712e-02,-5.597113601127969712e-02,-1.817000000000000171e+01
-4.224427295542496075e-01,-5.148575602830595122e-01,-8.226093025469670694e-01,5.476054056250636570e-01,-6.880707706958906211e-01,-2.437168363325798170e-01,-2.437168363325798170e-01,-5.300000000000000266e-01
2.980401107976157760e-01,8.260062402224840894e-02,-8.226093025469670694e-01,2.470345877985360983e-01,1.457998792859112491e+00,4.133931147919706062e-01,4.133931147919706062e-01,-6.400000000000000355e+00
-1.142925569906114935e+00,-1.099489369510332715e+00,-8.226093025469670694e-01,6.051657535737243743e-01,-7.660883115075962646e-01,-1.088572487778430409e+00,-1.088572487778430409e+00,-2.100000000000000089e+00
-1.623247463474025265e+00,-1.544790248297656099e+00,-8.226093025469670694e-01,-1.210718660163474070e+00,-2.103983723806626960e-01,-1.745682438902980804e+00,-1.745682438902980804e+00,1.280000000000000027e+00
-6.626036763382047168e-01,-7.657870829619928266e-01,4.084149230443958611e-01,4.958099401172624127e-02,1.989209007351466080e-02,-7.130810871358301828e-01,-7.130810871358301828e-01,-4.610000000000000320e+00
2.219327685069256706e+00,3.041017708766053484e+00,1.639439148635758681e+00,-1.364495655745911806e+00,-4.429874836053679932e-01,2.103104417683671734e+00,2.103104417683671734e+00,-3.040000000000000036e+00
-1.623247463474025265e+00,-1.267093341639081716e+00,-8.226093025469670694e-01,-7.122654419958884819e-01,-9.593140163584608082e-01,-1.651809588742330748e+00,-1.651809588742330748e+00,-1.199999999999999956e+00
-9.027646231221598816e-01,-6.274211067433679290e-01,-8.226093025469670694e-01,-4.085337405944378664e-01,1.231364227634900721e-01,-8.069539372964802393e-01,-8.069539372964802393e-01,-1.008000000000000007e+01
-1.142925569906114935e+00,-1.183061835281061791e+00,-8.226093025469670694e-01,-1.257794980739016077e+00,-5.301274566810175726e-01,-1.276318188099730522e+00,-1.276318188099730522e+00,5.600000000000000533e-01
-9.027646231221598816e-01,1.220839107711111649e-01,-8.226093025469670694e-01,1.015037658670476572e+00,2.638432913638385502e-01,-8.069539372964802393e-01,-8.069539372964802393e-01,1.790000000000000036e+00
-1.822817827702944704e-01,-4.320847964136529384e-01,4.084149230443958611e-01,1.333639601132107666e+00,-1.040833710076701779e-01,-3.375896864932299013e-01,-3.375896864932299013e-01,-2.450000000000000178e+00
-9.027646231221598816e-01,-9.606643527044171904e-01,-8.226093025469670694e-01,4.215040769976759194e-02,1.046341159475031313e-01,-9.946996376177803523e-01,-9.946996376177803523e-01,-4.219999999999999751e+00
-4.224427295542496075e-01,-5.704038995855341687e-01,4.084149230443958611e-01,-1.496143662726339141e+00,-7.578394396377866604e-01,-3.375896864932299013e-01,-3.375896864932299013e-01,1.699999999999999956e+00
2.980401107976157760e-01,-1.515976587063212061e-02,4.084149230443958611e-01,6.947342407604265579e-01,1.226037428819319874e+00,1.317745643100204367e-01,1.317745643100204367e-01,-9.820000000000000284e+00
-9.027646231221598816e-01,-9.046120997679082398e-01,-8.226093025469670694e-01,6.033677872572088541e-01,-7.434269476189772075e-01,-8.069539372964802393e-01,-8.069539372964802393e-01,-1.659999999999999920e+00
7.783620043655259391e-01,4.860371739952142889e-01,-8.226093025469670694e-01,1.132865486085649964e+00,1.550681069505436716e+00,9.766302157558710562e-01,9.766302157558710562e-01,-5.709999999999999964e+00
-9.027646231221598816e-01,1.771707050396718608e-01,-8.226093025469670694e-01,-1.721807718750041072e-01,-5.624368626130618054e-01,-8.069539372964802393e-01,-8.069539372964802393e-01,8.000000000000000167e-02
5.787916401366063196e-02,-2.647277395054488114e-01,4.084149230443958611e-01,-1.536182980924469366e+00,-7.977773046144205349e-01,-5.597113601127969712e-02,-5.597113601127969712e-02,-9.000000000000000222e-01
5.382010575815708853e-01,2.085992657501291869e-01,4.084149230443958611e-01,4.739313832667219062e-02,5.158910749849469207e-02,6.950116652739207757e-01,6.950116652739207757e-01,-2.529999999999999805e+00
-1.822817827702944704e-01,-3.204862041746692758e-01,-8.226093025469670694e-01,1.130563097881827961e+00,1.517782594486021264e+00,-5.597113601127969712e-02,-5.597113601127969712e-02,-2.359999999999999876e+00
7.783620043655259391e-01,5.691037261319092933e-01,4.084149230443958611e-01,6.611387548773310918e-01,4.714363405989662748e-01,1.070503065916521113e+00,1.070503065916521113e+00,-2.546999999999999886e+01
2.980401107976157760e-01,-4.233025692880415525e-02,4.084149230443958611e-01,6.793710967009081170e-01,-7.658740545348022843e-01,2.256474144706704932e-01,2.256474144706704932e-01,-6.919999999999999929e+00
7.783620043655259391e-01,5.971298526001637130e-01,-8.226093025469670694e-01,6.612209844923926383e-01,-1.727361991885907611e-01,1.164375916077171169e+00,1.164375916077171169e+00,-2.362000000000000099e+01
2.980401107976157760e-01,-2.899796821673524677e-02,4.084149230443958611e-01,-1.323912130515932928e-01,1.130955079895818116e+00,1.317745643100204367e-01,1.317745643100204367e-01,-3.580000000000000071e+00
-6.626036763382047168e-01,-7.652811693279585326e-01,-8.226093025469670694e-01,-1.231754057224322851e+00,-8.366378684961750523e-01,-6.192082369751801263e-01,-6.192082369751801263e-01,1.580000000000000071e+00
-6.626036763382047168e-01,-7.514429669818554203e-01,4.084149230443958611e-01,1.604618302437231803e-01,-1.105457909041408948e+00,-6.192082369751801263e-01,-6.192082369751801263e-01,-5.110000000000000320e+00
-1.822817827702944704e-01,3.452081019339404144e-01,-8.226093025469670694e-01,6.059287660299398359e-01,1.690503314475741314e+00,3.790171414937037325e-02,3.790171414937037325e-02,-1.120000000000000107e+00
2.699649578637167036e+00,3.457786547451087600e+00,2.870463374227121722e+00,1.014186122329043149e+00,5.406102292429266765e-01,2.572468668486922017e+00,2.572468668486922017e+00,-3.709999999999999964e+00
1.979166738285301541e+00,2.041177474992465157e+00,2.870463374227121722e+00,1.014947907037510699e+00,5.395866748988527029e-01,1.727613017041071508e+00,1.727613017041071508e+00,-4.049999999999999822e+00
